,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
316,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
317,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
318,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
319,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
320,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
321,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
322,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
323,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
324,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
325,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
326,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
327,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
328,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
329,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
330,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
331,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
332,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
334,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
335,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
336,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
337,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
338,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
339,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
340,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
341,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
342,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
343,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
344,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
345,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
346,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
347,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
348,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
349,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
350,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
351,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
352,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
353,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
354,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
355,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
356,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
357,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
358,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
359,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
360,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
361,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
362,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
363,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
364,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
365,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
366,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
367,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
368,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
369,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
370,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
371,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
372,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
373,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
374,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
375,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
376,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
377,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
378,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
379,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
380,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
381,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
382,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
383,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
384,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
385,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
386,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
387,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
388,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
389,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
390,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
391,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
392,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
393,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
394,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
395,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
396,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
397,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
398,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
399,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
400,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
401,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
402,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
403,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
404,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
405,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
406,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
407,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
408,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
409,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
410,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
411,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
412,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
413,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
414,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
415,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
416,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
417,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
418,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
419,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
420,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
421,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
422,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
423,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
424,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
425,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
426,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
427,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
428,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
429,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
430,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
431,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
432,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
433,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
434,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
435,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
436,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
437,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
438,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
439,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
440,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
441,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
442,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
443,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
444,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
445,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
446,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
447,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
448,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
449,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
450,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
451,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
452,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
453,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
454,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
455,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
456,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
457,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
458,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
459,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
460,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
461,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
462,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
463,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
464,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
465,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
466,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
467,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
468,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
469,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
470,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
471,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
472,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
473,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
474,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
475,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
476,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
477,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
478,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
479,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
480,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
481,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
482,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
483,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
484,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
485,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
486,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
487,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
488,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
489,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
490,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
491,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
492,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
493,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
494,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
496,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
497,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
498,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
499,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
500,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
501,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
502,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
503,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
504,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
505,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
506,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
507,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
508,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
509,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
510,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
511,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
512,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
513,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
514,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
515,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
516,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
517,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
518,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
519,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
520,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
521,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
522,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
523,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
524,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
525,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
526,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
527,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
528,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
529,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
530,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
531,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
532,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
533,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
534,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
535,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
536,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
537,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
538,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
539,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
540,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
541,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
542,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
543,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
544,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
545,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
546,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
547,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
548,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
549,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
550,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
551,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
552,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
553,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
554,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
555,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
556,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
557,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
558,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
559,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
560,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
561,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
562,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
563,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
564,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
565,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
566,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
567,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
568,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
569,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
570,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
571,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
572,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
573,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
574,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
575,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
576,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
577,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
578,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
579,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
580,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
581,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
582,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
583,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
584,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
585,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
586,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
587,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
588,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
589,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
590,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
591,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
592,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
593,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
594,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
595,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
596,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
597,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
598,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
599,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
600,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
601,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
602,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
603,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
604,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
605,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
606,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
607,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
608,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
609,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
610,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
611,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
612,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
613,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
614,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
615,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
616,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
617,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
618,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
619,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
620,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
621,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
622,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
623,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
624,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
625,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
626,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
627,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
628,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
629,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
630,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
631,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
632,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
